model,num_rules,accuracy,latency,acc_per_latency
openai/gpt-4.1-mini,130,75.23076923076924,15.806830739974975,4.759383488589715
openai/gpt-4.1-mini,140,70.0,15.315527391433715,4.5705249457588
openai/gpt-4.1-mini,150,61.6,13.236772823333741,4.653702289988064
openai/gpt-4.1-mini,160,61.25,15.962775945663452,3.8370519143094004
openai/gpt-4.1-mini,170,59.294117647058826,14.619236516952515,4.05589700791154
openai/gpt-4.1-mini,180,56.777777777777786,18.626402187347413,3.0482418025068703
openai/gpt-4.1-mini,190,53.684210526315795,14.787522172927856,3.6303722759312413
openai/gpt-4.1-mini,200,52.2,16.584762239456175,3.1474674913224243
openai/gpt-4.1-mini,210,47.904761904761905,12.858315372467041,3.725586168724584
openai/gpt-4.1-mini,220,48.0,17.259171199798583,2.781130069592227
openai/gpt-4.1-mini,230,46.95652173913043,16.568418121337892,2.834098065080622
openai/gpt-4.1-mini,240,44.16666666666667,14.08201174736023,3.1363889946296926
openai/gpt-4.1-mini,250,44.48,15.486627388000489,2.8721553689904398
openai/gpt-4.1-mini,260,43.07692307692308,16.802871990203858,2.563664301081214
openai/gpt-4.1-mini,270,43.33333333333333,16.168032264709474,2.6801859758728033
openai/gpt-4.1-mini,280,41.07142857142857,13.641016340255737,3.0108774556792723
openai/gpt-4.1-mini,290,40.41379310344828,16.996219682693482,2.377810704847496
openai/gpt-4.1-mini,300,37.13333333333333,13.499955940246583,2.750626261129492
openai/gpt-4.1-mini,310,37.483870967741936,12.459589052200318,3.008435576061188
openai/gpt-4.1-mini,320,35.375,14.551922035217284,2.4309503524268843
openai/gpt-4.1-mini,330,34.303030303030305,17.41270546913147,1.9700000303710017
openai/gpt-4.1-mini,340,34.0,17.865475845336913,1.9031119178879512
openai/gpt-4.1-mini,350,33.94285714285714,14.596866607666016,2.325352286567513
openai/gpt-4.1-mini,360,32.27777777777778,14.8235267162323,2.1774695317567336
openai/gpt-4.1-mini,370,33.51351351351351,16.397299003601074,2.043843532166699
openai/gpt-4.1-mini,380,32.89473684210527,17.337124061584472,1.8973583349382201
openai/gpt-4.1-mini,390,33.38461538461538,15.72620873451233,2.1228648270037502
openai/gpt-4.1-mini,400,31.95,14.086283493041993,2.268163921007404
openai/gpt-4.1-mini,410,30.82926829268293,15.736769771575927,1.9590594982438758
openai/gpt-4.1-mini,420,31.142857142857146,18.03812942504883,1.7265014796717393
openai/gpt-4.1-mini,430,32.325581395348834,16.883894538879396,1.914580864083881
openai/gpt-4.1-mini,440,29.0,13.816288280487061,2.098971837534478
openai/gpt-4.1-mini,450,30.8,18.304833078384398,1.6826157260276113
openai/gpt-4.1-mini,460,26.52173913043478,20.66331105232239,1.2835183607931002
openai/gpt-4.1-mini,470,27.829787234042556,19.162243795394897,1.4523240352849835
openai/gpt-4.1-mini,480,28.166666666666668,15.59369773864746,1.8062852787545272
openai/gpt-4.1-mini,490,28.53061224489796,15.45170874595642,1.846437356150929
openai/gpt-4.1-mini,500,27.160000000000004,14.77867612838745,1.8377830168312592
openai/gpt-4.1-nano,10,94.0,5.388702917098999,17.443900962089923
openai/gpt-4.1-nano,20,86.0,5.606558179855346,15.339179090123856
openai/gpt-4.1-nano,30,83.33333333333334,6.094181203842163,13.674246062915664
openai/gpt-4.1-nano,40,75.0,5.531809902191162,13.557949626991402
openai/gpt-4.1-nano,50,72.8,6.796433448791504,10.71150045807405
openai/gpt-4.1-nano,60,68.0,6.609598827362061,10.288067668872317
openai/gpt-4.1-nano,70,68.57142857142857,6.925248289108277,9.901656331842235
openai/gpt-4.1-nano,80,58.0,7.255721998214722,7.993691050218153
openai/gpt-4.1-nano,90,55.777777777777786,7.494979429244995,7.442018794626171
openai/gpt-4.1-nano,100,51.6,7.921268081665039,6.514108532626983
openai/gpt-4.1-nano,110,52.72727272727273,7.429267120361328,7.097237435811609
openai/gpt-4.1-nano,120,44.5,6.899249649047851,6.44997677481367
openai/gpt-4.1-nano,130,45.38461538461539,7.994977426528931,5.6766408412887035
openai/gpt-4.1-nano,140,40.57142857142857,8.032836151123046,5.050697886543647
openai/gpt-4.1-nano,150,42.13333333333334,8.283239841461182,5.086576525580953
openai/gpt-4.1-nano,160,42.5,8.58172779083252,4.952382671168022
openai/gpt-4.1-nano,170,34.588235294117645,7.646946811676026,4.523143176738892
openai/gpt-4.1-nano,180,33.88888888888889,8.181851625442505,4.141958378163092
openai/gpt-4.1-nano,190,31.57894736842105,11.696821212768555,2.6997888395480176
openai/gpt-4.1-nano,200,29.8,7.426280212402344,4.012776133902431
openai/gpt-4.1-nano,210,33.61904761904762,7.978401041030883,4.2137575494329536
openai/gpt-4.1-nano,220,31.181818181818187,7.61346402168274,4.095615096231365
openai/gpt-4.1-nano,230,25.043478260869566,6.7958471298217775,3.685115009572962
openai/gpt-4.1-nano,240,28.666666666666664,6.536806440353393,4.385423819451029
openai/gpt-4.1-nano,250,25.68,7.172329568862915,3.5804266596286998
openai/gpt-4.1-nano,260,26.615384615384613,8.992930841445922,2.9595896026156114
openai/gpt-4.1-nano,270,25.62962962962963,8.376905679702759,3.059558100520365
openai/gpt-4.1-nano,280,27.5,9.940542411804199,2.766448636378664
openai/gpt-4.1-nano,290,24.89655172413793,8.722740507125854,2.854212125627173
openai/gpt-4.1-nano,300,23.4,8.623224401474,2.713602118019815
openai/gpt-4.1-nano,310,24.0,9.388881254196168,2.5562150963698356
openai/gpt-4.1-nano,320,23.0625,8.439477252960206,2.7326929510842235
openai/gpt-4.1-nano,330,23.272727272727273,9.294616460800171,2.5038932344201035
openai/gpt-4.1-nano,340,24.23529411764706,9.771470594406129,2.4802094918569404
openai/gpt-4.1-nano,350,20.742857142857144,8.760961294174194,2.3676462486657246
openai/gpt-4.1-nano,360,18.833333333333332,8.653936624526978,2.176273544684383
openai/gpt-4.1-nano,370,21.18918918918919,9.851765727996826,2.15080116338674
openai/gpt-4.1-nano,380,20.57894736842105,9.01954207420349,2.281595584245707
openai/gpt-4.1-nano,390,19.846153846153847,9.419524478912354,2.1069167441078114
openai/gpt-4.1-nano,400,19.25,9.167434215545654,2.0998241762517216
openai/gpt-4.1-nano,410,17.024390243902438,8.947908878326416,1.9026110430269176
openai/gpt-4.1-nano,420,19.904761904761905,8.982007837295532,2.216070422707981
openai/gpt-4.1-nano,430,20.046511627906977,8.626374769210816,2.323862823518498
openai/gpt-4.1-nano,440,20.136363636363637,9.517631769180298,2.1156905546155493
openai/gpt-4.1-nano,450,18.622222222222224,7.591720008850098,2.452964835440881
openai/gpt-4.1-nano,460,17.956521739130437,8.01035189628601,2.2416645325476843
openai/gpt-4.1-nano,470,34.255319148936174,10.217322254180909,3.3526709148200706
openai/gpt-4.1-nano,480,15.708333333333332,8.25892972946167,1.901981715293905
openai/gpt-4.1-nano,490,17.714285714285715,9.73384232521057,1.8198656935715778
openai/gpt-4.1-nano,500,16.240000000000002,9.909220123291016,1.638877711660565
openai/gpt-4.5-preview,10,100.0,17.24753007888794,5.797931619345675
openai/gpt-4.5-preview,20,100.0,21.805294275283813,4.586042212388277
openai/gpt-4.5-preview,30,98.0,25.99387922286987,3.770118309766473
openai/gpt-4.5-preview,40,99.0,23.186079692840575,4.269803317831662
openai/gpt-4.5-preview,50,93.6,22.856181859970093,4.0951721758886315
openai/gpt-4.5-preview,60,94.33333333333333,26.157786321640014,3.6063194405442682
openai/gpt-4.5-preview,70,92.57142857142857,26.125757455825806,3.543301231665763
openai/gpt-4.5-preview,80,91.25,28.556024312973022,3.1954728361309406
openai/gpt-4.5-preview,90,91.33333333333333,29.548733615875243,3.0909390067486315
openai/gpt-4.5-preview,100,90.8,33.2278085231781,2.732650873940794
openai/gpt-4.5-preview,110,89.27272727272728,31.662887382507325,2.819475248553846
openai/gpt-4.5-preview,120,85.83333333333333,33.14793553352356,2.589402083472962
openai/gpt-4.5-preview,130,80.92307692307693,38.22394876480102,2.1170778932603613
openai/gpt-4.5-preview,140,80.14285714285714,31.521267652511597,2.5425010829623598
openai/gpt-4.5-preview,150,80.0,32.94759984016419,2.428097961250501
openai/gpt-4.5-preview,160,77.75,32.71602940559387,2.376510885110835
openai/gpt-4.5-preview,170,74.70588235294117,35.9199652671814,2.0797871545047646
openai/gpt-4.5-preview,180,72.33333333333334,38.71425881385803,1.868389982128268
openai/gpt-4.5-preview,190,72.42105263157895,41.30961284637451,1.7531283311926484
openai/gpt-4.5-preview,200,72.3,38.31831479072571,1.8868261925104017
openai/gpt-4.5-preview,210,66.95238095238095,37.45279655456543,1.7876470413854735
openai/gpt-4.5-preview,220,68.27272727272728,38.2259907245636,1.7860289812935044
openai/gpt-4.5-preview,230,64.34782608695653,34.719251775741576,1.8533759455011214
openai/gpt-4.5-preview,240,61.5,36.218727827072144,1.698016570146648
openai/gpt-4.5-preview,250,65.03999999999999,38.059837865829465,1.7088879944597348
openai/gpt-4.5-preview,260,60.38461538461538,38.27627711296081,1.5775989709346214
openai/gpt-4.5-preview,270,56.88888888888889,41.524954652786256,1.3699927998614139
openai/gpt-4.5-preview,280,55.71428571428571,37.979895401000974,1.4669415259320946
openai/gpt-4.5-preview,290,56.62068965517242,37.746043014526364,1.5000430544039345
openai/gpt-4.5-preview,300,54.46666666666666,37.212445211410525,1.46366803786292
openai/gpt-4.5-preview,310,55.61290322580645,39.136873197555545,1.4209848330264663
openai/gpt-4.5-preview,320,53.5,38.409018993377686,1.3929020163005006
openai/gpt-4.5-preview,330,49.87878787878788,39.38211779594421,1.266533916160412
openai/gpt-4.5-preview,340,54.882352941176464,43.370554494857785,1.2654288971030696
openai/gpt-4.5-preview,350,53.08571428571429,45.23783779144287,1.1734803624004309
openai/gpt-4.5-preview,360,49.666666666666664,36.43910479545593,1.363004578335861
openai/gpt-4.5-preview,370,45.13513513513514,43.5388105392456,1.0366644052999707
openai/gpt-4.5-preview,380,45.315789473684205,40.20383725166321,1.1271508535372334
openai/gpt-4.5-preview,390,47.48717948717949,39.4397292137146,1.2040442577548556
openai/gpt-4.5-preview,400,45.1,41.69407577514649,1.081688445217528
openai/gpt-4.5-preview,410,45.80487804878049,39.93503527641296,1.1469847899654784
openai/gpt-4.5-preview,420,45.04761904761905,40.171633052825925,1.1213788343725328
openai/gpt-4.5-preview,430,42.325581395348834,41.080929565429685,1.030297557603627
openai/gpt-4.5-preview,440,44.04545454545455,43.11506938934326,1.021579117679473
openai/gpt-4.5-preview,450,41.77777777777778,38.37887458801269,1.0885618253857476
openai/gpt-4.5-preview,460,41.826086956521735,44.06738719940186,0.9491392527372137
openai/gpt-4.5-preview,470,40.51063829787234,42.110022926330565,0.9620189086276142
openai/gpt-4.5-preview,480,39.75,39.16866164207458,1.0148419254974224
openai/gpt-4.5-preview,490,39.95918367346938,36.480169677734374,1.0953672646390793
openai/gpt-4.5-preview,500,43.04,44.94721236228943,0.9575677275174117
openai/gpt-4o,10,94.0,9.290441799163819,10.117925716779197
openai/gpt-4o,20,89.0,10.078083419799805,8.831044186947992
openai/gpt-4o,30,91.33333333333334,11.734774684906006,7.783134809636519
openai/gpt-4o,40,81.0,12.14952654838562,6.666926458197086
openai/gpt-4o,50,82.8,15.445470476150513,5.3607949416531016
openai/gpt-4o,60,75.66666666666666,13.570440292358398,5.575844632636941
openai/gpt-4o,70,67.42857142857142,12.776425790786742,5.277577041710296
openai/gpt-4o,80,61.0,13.439494180679322,4.538861297897199
openai/gpt-4o,90,56.0,11.958751153945922,4.6827632149133045
openai/gpt-4o,100,49.0,14.054726505279541,3.4863716474022852
openai/gpt-4o,110,47.63636363636364,13.83454270362854,3.4432915244729787
openai/gpt-4o,120,43.66666666666667,13.670841264724732,3.1941462724273624
openai/gpt-4o,130,42.0,13.018356990814208,3.2262135713158986
openai/gpt-4o,140,39.71428571428571,13.452365159988403,2.9522158551277347
openai/gpt-4o,150,37.733333333333334,13.337257575988769,2.8291673245679174
openai/gpt-4o,160,35.75,13.714675426483154,2.6066967600973223
openai/gpt-4o,170,30.0,14.152452039718629,2.119774009182683
openai/gpt-4o,180,30.0,13.774275016784667,2.1779730667090242
openai/gpt-4o,190,27.57894736842105,13.79508934020996,1.9991858470995085
openai/gpt-4o,200,31.0,12.482121849060059,2.4835521055528225
openai/gpt-4o,210,25.047619047619047,11.003740930557251,2.2762821485611426
openai/gpt-4o,220,27.45454545454545,12.781682443618774,2.147960221641406
openai/gpt-4o,230,26.347826086956523,11.812670850753785,2.2304715351715085
openai/gpt-4o,240,24.25,11.564605140686036,2.096915519811811
openai/gpt-4o,250,22.240000000000002,12.800384569168092,1.7374477993082202
openai/gpt-4o,260,22.769230769230766,13.07575249671936,1.741332345877872
openai/gpt-4o,270,22.518518518518515,13.706205654144288,1.6429432832645179
openai/gpt-4o,280,21.571428571428573,13.041562223434449,1.6540524978416131
openai/gpt-4o,290,20.96551724137931,15.12180027961731,1.386443204757753
openai/gpt-4o,300,19.6,11.415699338912964,1.7169337960039837
openai/gpt-4o,310,17.096774193548388,14.46751847267151,1.1817350864865612
openai/gpt-4o,320,21.5,14.942318487167359,1.4388663993786812
openai/gpt-4o,330,18.0,11.433925771713257,1.5742624501315863
openai/gpt-4o,340,17.411764705882355,11.984944295883178,1.4528031400081924
openai/gpt-4o,350,15.2,12.420916652679443,1.2237422104206015
openai/gpt-4o,360,17.11111111111111,12.739946937561035,1.3431069371774715
openai/gpt-4o,370,15.35135135135135,11.732993268966675,1.3083917291553466
openai/gpt-4o,380,15.842105263157896,13.675975561141968,1.1583894101252001
openai/gpt-4o,390,16.256410256410255,10.546165132522583,1.541452276930336
openai/gpt-4o,400,15.85,12.384968996047974,1.279777123790759
openai/gpt-4o,410,14.926829268292682,12.891935396194459,1.1578423882498587
openai/gpt-4o,420,15.142857142857144,12.16139817237854,1.2451575820657048
openai/gpt-4o,430,15.348837209302326,16.01858768463135,0.9581891682016637
openai/gpt-4o,440,16.18181818181818,12.548470973968506,1.2895450143198293
openai/gpt-4o,450,14.8,15.847854948043823,0.9338803294528409
openai/gpt-4o,460,14.478260869565219,13.002389049530029,1.1135077418782924
openai/gpt-4o,470,15.404255319148936,14.609269380569458,1.0544165432144623
openai/gpt-4o,480,13.875,13.974731302261352,0.9928634547524207
openai/gpt-4o,490,14.285714285714286,13.695575284957886,1.0430897562517554
openai/gpt-4o,500,15.36,13.195276546478272,1.1640529052874968
openai/gpt-4o-mini,10,94.0,11.074654531478881,8.487849416233436
openai/gpt-4o-mini,20,79.0,12.083569002151489,6.537803523605815
openai/gpt-4o-mini,30,76.0,11.622710037231446,6.538922485078476
openai/gpt-4o-mini,40,68.5,11.852467679977417,5.7793872001623985
openai/gpt-4o-mini,50,65.6,11.661006832122803,5.6255862760744115
openai/gpt-4o-mini,60,61.0,11.263444519042968,5.415750030718227
openai/gpt-4o-mini,70,53.42857142857142,11.237942552566528,4.754301882097571
openai/gpt-4o-mini,80,47.0,11.838747835159301,3.970014452070435
openai/gpt-4o-mini,90,45.11111111111111,10.139165019989013,4.449193895372657
openai/gpt-4o-mini,100,41.8,12.4659273147583,3.3531400388090944
openai/gpt-4o-mini,110,40.36363636363636,13.545760202407838,2.9797985318285414
openai/gpt-4o-mini,120,37.0,11.899222946166992,3.1094467401267183
openai/gpt-4o-mini,130,33.07692307692308,12.926239204406738,2.5588976463971584
openai/gpt-4o-mini,140,30.714285714285715,11.95738172531128,2.5686464160686606
openai/gpt-4o-mini,150,29.06666666666667,12.405145835876464,2.343113660349243
openai/gpt-4o-mini,160,26.875,11.802517461776734,2.2770565760259656
openai/gpt-4o-mini,170,28.0,12.68610701560974,2.207138877635758
openai/gpt-4o-mini,180,23.666666666666668,13.189346313476562,1.7943775304834195
openai/gpt-4o-mini,190,22.0,13.460667181015015,1.63439149814423
openai/gpt-4o-mini,200,21.6,13.053507661819458,1.6547276455950917
openai/gpt-4o-mini,210,19.333333333333336,13.23719139099121,1.4605313742378128
openai/gpt-4o-mini,220,21.545454545454543,14.957239818572997,1.4404699534669958
openai/gpt-4o-mini,230,20.0,14.139109325408935,1.4145162569794016
openai/gpt-4o-mini,240,19.583333333333332,12.340060997009278,1.5869721663514893
openai/gpt-4o-mini,250,18.32,13.291280841827392,1.3783472201074354
openai/gpt-4o-mini,260,17.384615384615387,12.280057191848755,1.4156786986427825
openai/gpt-4o-mini,270,17.851851851851855,12.407717037200928,1.4387700653011568
openai/gpt-4o-mini,280,16.214285714285715,10.987146759033203,1.4757503535624443
openai/gpt-4o-mini,290,16.89655172413793,12.615792798995972,1.3393174724209675
openai/gpt-4o-mini,300,16.6,14.042077016830444,1.1821612985104484
openai/gpt-4o-mini,310,14.64516129032258,12.28388171195984,1.1922258479633314
openai/gpt-4o-mini,320,15.625,12.811108589172363,1.2196446459915162
openai/gpt-4o-mini,330,13.393939393939394,12.354914283752441,1.0840981237363454
openai/gpt-4o-mini,340,15.88235294117647,12.524525690078736,1.2681001527872329
openai/gpt-4o-mini,350,13.542857142857144,11.34352774620056,1.1938840760885197
openai/gpt-4o-mini,360,16.0,12.027340698242188,1.330302383663117
openai/gpt-4o-mini,370,13.513513513513516,10.69658179283142,1.2633487758276136
openai/gpt-4o-mini,380,13.210526315789474,11.87496314048767,1.1124688270187721
openai/gpt-4o-mini,390,13.64102564102564,12.91660213470459,1.056084680689719
openai/gpt-4o-mini,400,14.4,12.704237127304078,1.1334801024023216
openai/gpt-4o-mini,410,13.75609756097561,12.326410865783691,1.115985643409025
openai/gpt-4o-mini,420,12.19047619047619,13.605237531661988,0.8960134773175861
openai/gpt-4o-mini,430,13.162790697674419,11.700560903549194,1.1249709143158837
openai/gpt-4o-mini,440,12.318181818181818,13.760516214370728,0.8951831185895036
openai/gpt-4o-mini,450,11.555555555555555,12.695290184020996,0.9102238222250347
openai/gpt-4o-mini,460,12.08695652173913,13.08847780227661,0.9234806907520388
openai/gpt-4o-mini,470,11.914893617021276,14.303267478942871,0.8330190031447195
openai/gpt-4o-mini,480,11.625,13.48872356414795,0.8618309912509741
openai/gpt-4o-mini,490,11.959183673469386,15.101177501678468,0.7919371633198898
openai/gpt-4o-mini,500,10.440000000000001,12.599868249893188,0.8285800925012453
openai/o3,10,98.0,13.857792377471924,7.071833473224408
openai/o3,20,100.0,15.610829591751099,6.405809467860753
openai/o3,30,98.66666666666667,18.478930711746216,5.3394142878596735
openai/o3,40,100.0,17.956003856658935,5.56916788380591
openai/o3,50,99.2,19.99426374435425,4.961422999534602
openai/o3,60,98.33333333333333,17.670351028442383,5.564877187502102
openai/o3,70,98.28571428571429,21.577714252471925,4.554964123433731
openai/o3,80,99.25,29.487521266937257,3.365830552576272
openai/o3,90,97.77777777777779,24.306782293319703,4.022654113483804
openai/o3,100,98.4,30.15257897377014,3.2634024467889993
openai/o3,110,98.36363636363636,34.95644965171814,2.8138909226670195
openai/o3,120,98.33333333333334,34.389630460739134,2.859389066294139
openai/o3,130,98.15384615384616,31.14154644012451,3.1518616566638853
openai/o3,140,95.42857142857143,47.203633546829224,2.021636138114236
openai/o3,150,97.6,56.383147382736205,1.7310136899147965
openai/o3,160,93.875,39.61554560661316,2.369650564255491
openai/o3,170,93.05882352941177,44.92695088386536,2.071336284760692
openai/o3,180,92.77777777777779,46.4110812664032,1.999043660397097
openai/o3,190,96.3157894736842,56.74067602157593,1.6974734216606733
openai/o3,200,90.4,61.324450397491454,1.4741265419265448
openai/o3,210,92.0,58.830180644989014,1.5638231770045787
openai/o3,220,93.0,63.77597002983093,1.4582294860666118
openai/o3,230,91.82608695652173,63.62013669013977,1.4433494131544908
openai/o3,240,91.25,62.30558052062988,1.4645558108520695
openai/o3,250,91.76,66.47097582817078,1.380452127515053
openai/o3,260,83.23076923076924,56.150208711624146,1.4822877980423057
openai/o3,270,88.44444444444444,59.6333526134491,1.4831372137963208
openai/o3,280,91.85714285714286,64.19413862228393,1.4309272595373088
openai/o3,290,86.41379310344828,66.87553782463074,1.2921584769912904
openai/o3,300,81.66666666666667,65.24977345466614,1.251600769516948
openai/o3,310,73.09677419354838,45.47633099555969,1.6073586543445106
openai/o3,320,77.3125,66.69233703613281,1.1592411277792434
openai/o3,330,76.48484848484848,107.79892973899841,0.709513987476803
openai/o3,340,77.94117647058823,70.41526660919189,1.106878951451899
openai/o3,350,75.94285714285715,78.77350039482117,0.9640660471125881
openai/o3,360,70.72222222222221,56.624212455749515,1.2489749376645187
openai/o3,370,71.29729729729729,87.88851966857911,0.811224236864541
openai/o3,380,66.89473684210526,43.2624653339386,1.5462534630366427
openai/o3,390,65.43589743589743,44.05770320892334,1.4852317000184476
openai/o3,400,61.95,88.42579102516174,0.7005874562362919
openai/o3,410,68.24390243902438,76.92992691993713,0.8870917362244148
openai/o3,420,70.85714285714286,103.08310232162475,0.6873788357287193
openai/o3,430,51.16279069767442,38.24816164970398,1.3376535888508614
openai/o3,440,53.090909090909086,28.387674427032472,1.8702098767327235
openai/o3,450,72.66666666666667,82.09404034614563,0.8851637263834392
openai/o3,460,70.34782608695653,78.38666086196899,0.897446393472889
openai/o3,470,40.5531914893617,36.23334636688232,1.1192229135763117
openai/o3,480,39.54166666666667,33.634687185287476,1.1756216565606423
openai/o3,490,43.51020408163266,39.30301866531372,1.1070448418261554
openai/o3,500,51.56,25.793955326080322,1.9989179382608133
openai/o3-high-reasoning,10,100.0,26.297775316238404,3.8026030262054826
openai/o3-high-reasoning,20,100.0,46.76800503730774,2.1382139332269587
openai/o3-high-reasoning,30,99.33333333333334,35.11245512962341,2.829005632520653
openai/o3-high-reasoning,40,99.5,60.601478242874144,1.641874140449697
openai/o3-high-reasoning,50,99.6,68.07818670272827,1.4630236911995846
openai/o3-high-reasoning,60,99.66666666666666,69.63668947219848,1.4312378635755976
openai/o3-high-reasoning,70,99.71428571428571,68.92360944747925,1.4467362709764842
openai/o3-high-reasoning,80,99.75,110.85120310783387,0.8998549154488217
openai/o3-high-reasoning,90,99.77777777777779,92.41955785751342,1.079617562460197
openai/o3-high-reasoning,100,98.2,100.40009660720825,0.9780867082646781
openai/o3-high-reasoning,110,98.54545454545455,115.00631380081177,0.8568699516457241
openai/o3-high-reasoning,120,98.66666666666667,108.08142266273498,0.9128920052667442
openai/o3-high-reasoning,130,98.0,110.46270604133606,0.8871772520521776
openai/o3-high-reasoning,140,98.71428571428571,140.54882345199584,0.7023487161954178
openai/o3-high-reasoning,150,98.93333333333334,152.01668167114258,0.6508057684574095
openai/o3-high-reasoning,160,97.5,144.82121362686158,0.6732439092190815
openai/o3-high-reasoning,170,97.88235294117646,162.05727944374084,0.6039984953292821
openai/o3-high-reasoning,180,98.88888888888889,128.48336415290834,0.7696629796461509
openai/o3-high-reasoning,190,97.78947368421052,215.6784469604492,0.4534040144592798
openai/o3-high-reasoning,200,93.9,154.9457764148712,0.6060184547953111
openai/o3-high-reasoning,210,97.23809523809524,191.7621238231659,0.5070766494418036
openai/o3-high-reasoning,220,95.18181818181817,204.61472778320314,0.4651757926373063
openai/o3-high-reasoning,230,92.26086956521739,203.67751955986023,0.4529752216375661
openai/o3-high-reasoning,240,96.66666666666667,218.4460856437683,0.4425195644123657
openai/o3-high-reasoning,250,97.84,219.57806391716002,0.44558185027495273
openai/o3-high-reasoning,260,97.15384615384615,226.86776885986328,0.42823996833969963
openai/o3-high-reasoning,270,94.37037037037037,200.37962527275084,0.4709579142186547
openai/o3-high-reasoning,280,91.14285714285714,195.68737773895265,0.4657574657903684
openai/o3-high-reasoning,290,91.86206896551724,173.36019291877747,0.529891363287513
openai/o3-high-reasoning,300,83.26666666666667,215.9866309642792,0.38551768827042665
openai/o3-high-reasoning,310,92.96774193548387,250.57536840438843,0.3710170817167027
openai/o3-high-reasoning,320,85.625,177.70232820510864,0.4818451219230476
openai/o3-high-reasoning,330,89.54545454545455,257.3246440887451,0.34798631457378976
openai/o3-high-reasoning,340,91.52941176470588,211.77412276268007,0.4322030027591061
openai/o3-high-reasoning,350,82.45714285714286,170.71378140449525,0.4830139791805443
openai/o3-high-reasoning,360,90.16666666666667,220.10322256088256,0.409656276803152
openai/o3-high-reasoning,370,87.94594594594595,219.20161485671997,0.4012103013174943
openai/o3-high-reasoning,380,89.05263157894737,167.11530647277831,0.5328813587368988
openai/o3-high-reasoning,390,78.78205128205127,215.76897501945496,0.3651222390751397
openai/o3-high-reasoning,400,80.4375,202.4799075126648,0.39726163938003956
openai/o3-high-reasoning,410,80.82926829268294,246.80579881668092,0.32750149583284394
openai/o3-high-reasoning,420,80.14285714285714,235.28611245155335,0.3406187314151785
openai/o3-high-reasoning,430,71.90697674418604,131.6682964324951,0.5461221774146061
openai/o3-high-reasoning,440,73.77272727272728,194.9493233203888,0.378420022271561
openai/o3-high-reasoning,450,69.55555555555556,174.3902145385742,0.398850106008501
openai/o3-high-reasoning,460,40.869565217391305,48.10016304254532,0.849676230436923
openai/o3-high-reasoning,470,73.82978723404256,156.0001079082489,0.47326753951648143
openai/o3-high-reasoning,480,50.052083333333336,74.56607556343079,0.671244704178588
openai/o3-high-reasoning,490,72.85714285714286,142.56689047813416,0.5110383105979095
openai/o3-high-reasoning,500,62.75,158.28252762556076,0.3964429993716288
openai/o4-mini,10,100.0,12.402773332595824,8.062712856098823
openai/o4-mini,20,100.0,20.113228273391723,4.971852287496405
openai/o4-mini,30,100.0,23.07696490287781,4.333325479362736
openai/o4-mini,40,99.5,26.80594038963318,3.7118638090563025
openai/o4-mini,50,99.6,26.227576160430907,3.7975297217996378
openai/o4-mini,60,99.66666666666666,41.06593942642212,2.4269910309793232
openai/o4-mini,70,99.71428571428571,57.339617586135866,1.7390120463306962
openai/o4-mini,80,99.0,64.68878221511841,1.5304044474168927
openai/o4-mini,90,98.66666666666666,72.75416598320007,1.3561651808289596
openai/o4-mini,100,97.8,65.04852375984191,1.5034929979514369
openai/o4-mini,110,96.9090909090909,77.98471388816833,1.2426677752265722
openai/o4-mini,120,94.83333333333334,65.204958152771,1.4543883781221818
openai/o4-mini,130,97.07692307692307,103.57933473587036,0.9372228864422755
openai/o4-mini,140,96.85714285714286,135.37273106575012,0.7154848845451721
openai/o4-mini,150,92.53333333333333,125.30262966156006,0.7384787819957493
openai/o4-mini,160,96.5,118.08515815734863,0.8172068489031756
openai/o4-mini,170,93.52941176470588,132.57796025276184,0.7054672706262087
openai/o4-mini,180,90.44444444444444,114.20372657775879,0.7919570328807337
openai/o4-mini,190,92.94736842105263,123.97360081672669,0.7497351678802899
openai/o4-mini,200,85.0,91.35642189979554,0.930421728789164
openai/o4-mini,210,88.76190476190476,203.328125667572,0.4365451384085672
openai/o4-mini,220,97.9090909090909,240.73162775039674,0.4067146964611074
openai/o4-mini,230,85.56521739130434,130.05047311782837,0.657938532171125
openai/o4-mini,240,94.83333333333333,441.92408561706543,0.21459190937944936
openai/o4-mini,250,86.8,436.18872981071473,0.19899642991158228
openai/o4-mini,260,79.61538461538461,232.748113822937,0.3420667231527039
openai/o4-mini,270,68.29629629629629,116.93876662254334,0.5840346898539137
openai/o4-mini,280,87.42857142857142,174.73252544403076,0.5003565947804949
openai/o4-mini,290,82.13793103448276,254.10366683006288,0.3232457526455697
openai/o4-mini,300,75.2,198.23034844398498,0.3793566453889863
openai/o4-mini,310,78.70967741935485,285.5100251197815,0.27568095861549297
openai/o4-mini,320,67.0625,129.78517475128174,0.5167192641880516
openai/o4-mini,330,70.6060606060606,150.2414078235626,0.469950738806824
openai/o4-mini,340,62.0,61.110988187789914,1.0145474952798703
openai/o4-mini,350,70.05714285714285,199.01936445236205,0.3520116901685311
openai/o4-mini,360,59.222222222222214,122.03781733512878,0.4852776255379242
openai/o4-mini,370,52.54054054054054,85.6389455318451,0.6135122310795289
openai/o4-mini,380,44.05263157894736,38.9746392250061,1.13028965642569
openai/o4-mini,390,55.333333333333336,121.98073916435241,0.4536235287013568
openai/o4-mini,400,55.8,111.75189323425293,0.4993203997272129
